西安-西安-西安	碑林/未央/高新/莲湖/新城/雁塔
广州-花都-新华	花城路/旧区/新区/雅瑶/芙蓉/狮岭
广州-花都-花东	花侨/梯面/花山/北兴/芙蓉/旧区
广州-花都-梯面	花山/花东/芙蓉/花侨/新区/旧区
广州-花都-花城路	旧区/新区/新华/雅瑶/芙蓉/花山
广州-花都-花山	芙蓉/梯面/花东/新区/旧区/雅瑶
广州-天河-岗顶	龙口东/石牌/龙口西/天河东路/黄埔大道西/天河北
广州-天河-龙口西	天河东路/石牌/天河北/龙口东/黄埔大道西/岗顶
广州-天河-林和	粤垦/天河北/天河南/沙河/体育中心/兴华
广州-天河-天平架	沙东/沙河/沙太南/兴华/粤垦/体育中心
广州-天河-棠下	登峰/车陂/上社/天园/天河公园/东圃
广州-天河-华景新城	员村二横路/天河公园/员村/五山/上社/天园
广州-天河-沙河	沙东/天平架/兴华/沙太南/粤垦/林和
广州-天河-猎德	黄埔大道西/冼村/珠江新城/天河东路/石牌/天河南
广州-天河-植物园	龙洞/长兴/长湴/五山/元岗/华景新城
广州-天河-员村	员村二横路/天河公园/天园/华景新城/上社/五山
广州-天河-中山大道	黄村/前进/东圃/新塘/车陂/登峰
广州-天河-龙口东	岗顶/石牌/龙口西/天河东路/天河北/黄埔大道西
广州-天河-龙洞	植物园/长兴/长湴/凤凰/元岗/五山
广州-天河-黄埔大道西	天河东路/猎德/石牌/龙口西/天河北/冼村
广州-天河-天河东路	龙口西/黄埔大道西/天河北/石牌/龙口东/猎德
广州-天河-体育中心	体育西路/天河南/林和/天平架/珠江新城/沙河
广州-天河-元岗	天河客运站/长湴/长兴/五山/龙口东/岗顶
广州-天河-车陂	东圃/登峰/棠下/中山大道/黄村/前进
广州-天河-长兴	长湴/五山/元岗/天河客运站/植物园/华景新城
广州-天河-广州大道中	体育西路/体育中心/珠江新城/天河南/冼村/天平架
广州-天河-上社	天河公园/天园/员村/员村二横路/华景新城/棠下
广州-天河-石牌	龙口西/天河东路/黄埔大道西/龙口东/岗顶/天河北
广州-天河-冼村	珠江新城/天河南/猎德/黄埔大道西/体育西路/天河东路
广州-天河-沙东	沙河/天平架/沙太南/兴华/粤垦/林和
广州-天河-东圃	车陂/中山大道/前进/黄村/登峰/棠下
广州-天河-员村二横路	员村/天河公园/天园/华景新城/上社/五山
广州-天河-前进	中山大道/黄村/东圃/车陂/新塘/登峰
广州-天河-新塘	黄村/中山大道/前进/东圃/车陂/登峰
广州-天河-体育西路	体育中心/天河南/珠江新城/广州大道中/林和/冼村
广州-天河-天园	天河公园/上社/员村/员村二横路/华景新城/棠下
广州-天河-黄村	中山大道/前进/东圃/新塘/车陂/登峰
广州-天河-五山	长兴/长湴/华景新城/元岗/天河客运站/岗顶
广州-天河-天河南	珠江新城/冼村/林和/体育西路/黄埔大道西/天河北
广州-天河-珠吉	新塘/黄村/前进/中山大道/东圃/车陂
广州-天河-粤垦	兴华/林和/沙太南/沙河/沙东/天平架
广州-天河-登峰	棠下/车陂/东圃/上社/天园/天河公园
广州-天河-凤凰	龙洞/植物园/登峰/棠下/上社/新塘
广州-天河-天河公园	天园/上社/员村/员村二横路/华景新城/棠下
广州-天河-珠江新城	冼村/天河南/体育西路/猎德/体育中心/黄埔大道西
广州-天河-沙太南	兴华/沙东/沙河/粤垦/天平架/林和
广州-天河-天河客运站	元岗/长湴/五山/长兴/龙口东/龙口西
广州-天河-兴华	沙太南/粤垦/沙河/沙东/天平架/林和
广州-天河-长湴	长兴/元岗/五山/天河客运站/植物园/华景新城
广州-天河-天河北	天河东路/龙口西/林和/黄埔大道西/天河南/石牌
广州-越秀-水荫路	嘉禾/杨箕村/梅花村/五羊新城/东风东/农林下路
广州-越秀-盘福路	六榕/解放北/光塔/西门口/流花/解放南
广州-越秀-环市中	环市东/大东/洪桥/农讲所/东风路/小北
广州-越秀-大新	光塔/诗书/西门口/解放南/六榕/盘福路
广州-越秀-北京路	人民/广卫/小北/解放南/洪桥/农讲所
广州-越秀-六榕	盘福路/光塔/解放北/解放南/西门口/大新
广州-越秀-东湖	东川/大沙头/华乐/东山口/白云/建设
广州-越秀-西门口	光塔/诗书/大新/六榕/盘福路/解放南
广州-越秀-东川	东湖/东山口/大沙头/华乐/建设/东风路
广州-越秀-东山口	东风路/东川/建设/白云/大东/大沙头
广州-越秀-杨箕村	嘉禾/水荫路/五羊新城/梅花村/东风东/农林下路
广州-越秀-东风东	农林下路/梅花村/黄花岗/五羊新城/二沙岛/嘉禾
广州-越秀-淘金	华乐/建设/东风路/东川/东山口/环市东
广州-越秀-嘉禾	水荫路/杨箕村/梅花村/五羊新城/东风东/农林下路
广州-越秀-农林下路	东风东/黄花岗/梅花村/二沙岛/五羊新城/东湖
广州-越秀-洪桥	农讲所/小北/大东/环市中/环市东/北京路
广州-越秀-梅花村	五羊新城/东风东/农林下路/黄花岗/杨箕村/嘉禾
广州-越秀-白云	大沙头/东山口/大东/东风路/东川/农讲所
广州-越秀-解放北	盘福路/六榕/流花/广卫/光塔/西门口
广州-越秀-广卫	北京路/人民/小北/解放南/六榕/解放北
广州-越秀-华乐	建设/淘金/东川/东山口/东风路/东湖
广州-越秀-光塔	西门口/大新/诗书/六榕/盘福路/解放南
广州-越秀-二沙岛	农林下路/东湖/五羊新城/东风东/梅花村/黄花岗
广州-越秀-建设	华乐/东风路/东山口/淘金/东川/环市东
广州-越秀-小北	洪桥/广卫/北京路/农讲所/环市中/大东
广州-越秀-诗书	西门口/光塔/大新/六榕/盘福路/解放南
广州-越秀-黄花岗	农林下路/东风东/淘金/梅花村/华乐/二沙岛
广州-越秀-环市东	环市中/东风路/大东/建设/东山口/农讲所
广州-越秀-流花	解放北/盘福路/六榕/西门口/光塔/诗书
广州-越秀-人民	北京路/广卫/解放南/小北/六榕/洪桥
广州-越秀-大东	农讲所/东风路/洪桥/环市东/环市中/东山口
广州-越秀-东风路	东山口/建设/环市东/大东/环市中/白云
广州-越秀-大沙头	白云/东川/东湖/东山口/东风路/建设
广州-越秀-解放南	大新/六榕/人民/光塔/广卫/北京路
广州-越秀-五羊新城	梅花村/东风东/杨箕村/农林下路/二沙岛/嘉禾
广州-越秀-中山路	水荫路/杨箕村/嘉禾/五羊新城/梅花村/东风东
广州-越秀-农讲所	大东/洪桥/环市中/东风路/小北/环市东
广州-萝岗-开发东区	开发西区/萝岗镇/科学城
广州-萝岗-萝岗镇	开发东区/开发西区/科学城
广州-萝岗-科学城	萝岗镇/开发西区/开发东区
广州-萝岗-开发西区	开发东区/萝岗镇/科学城
广州-荔湾-昌华	黄沙/多宝/中山八路/逢源/南源/周门
广州-荔湾-坑口	芳村/花地湾/龙溪/白鹤洞/白鹅潭/沙面
广州-荔湾-龙溪	芳村/花地湾/坑口/黄沙/昌华/桥东
广州-荔湾-东风西	第一津街/光复北路/金花/站前/西华路/龙津
广州-荔湾-中山八路	南源/南岸路/昌华/黄沙/多宝/周门
广州-荔湾-多宝	逢源/昌华/黄沙/周门/中山八路/南源
广州-荔湾-周门	陈家祠/环市西/逢源/荔湾路/彩虹/多宝
广州-荔湾-陈家祠	荔湾路/彩虹/周门/逢源/西华路/华林
广州-荔湾-南岸路	南源/中山八路/昌华/黄沙/周门/多宝
广州-荔湾-沙面	白鹅潭/西关/华林/岭南/康王路/上下九
广州-荔湾-花地湾	芳村/坑口/龙溪/黄沙/昌华/白鹅潭
广州-荔湾-康王路	上下九/西关/岭南/华林/龙津/沙面
广州-荔湾-桥中	南岸路/桥东/窖口/南源/中山八路/昌华
广州-荔湾-南源	中山八路/南岸路/昌华/周门/黄沙/多宝
广州-荔湾-黄沙	昌华/多宝/中山八路/逢源/南源/周门
广州-荔湾-龙津	金花/上下九/康王路/华林/西华路/西关
广州-荔湾-站前	东风西/西村/第一津街/金花/西华路/光复北路
广州-荔湾-白鹅潭	沙面/西关/华林/岭南/康王路/逢源
广州-荔湾-岭南	康王路/上下九/西关/华林/龙津/沙面
广州-荔湾-西村	西华路/站前/彩虹/金花/荔湾路/环市西
广州-荔湾-黄岐	窖口/桥东/桥中/南岸路/龙溪/中山八路
广州-荔湾-上下九	康王路/西关/岭南/华林/龙津/沙面
广州-荔湾-西关	康王路/华林/上下九/岭南/龙津/沙面
广州-荔湾-白鹤洞	白鹅潭/沙面/坑口/岭南/康王路/西关
广州-荔湾-逢源	多宝/周门/陈家祠/昌华/黄沙/荔湾路
广州-荔湾-芳村	花地湾/坑口/龙溪/黄沙/昌华/白鹅潭
广州-荔湾-光复北路	第一津街/东风西/金花/龙津/西华路/上下九
广州-荔湾-华林	西关/康王路/上下九/岭南/龙津/沙面
广州-荔湾-环市西	周门/彩虹/荔湾路/陈家祠/西村/南源
广州-荔湾-金花	西华路/龙津/第一津街/光复北路/东风西/站前
广州-荔湾-彩虹	荔湾路/陈家祠/西华路/周门/环市西/西村
广州-荔湾-荔湾路	陈家祠/彩虹/西华路/周门/龙津/华林
广州-荔湾-西华路	金花/龙津/彩虹/荔湾路/西村/陈家祠
广州-荔湾-窖口	桥东/黄岐/桥中/南岸路/中山八路/龙溪
广州-荔湾-第一津街	东风西/光复北路/金花/站前/西华路/龙津
广州-荔湾-桥东	窖口/桥中/南岸路/龙溪/黄沙/中山八路
广州-海珠-滨江	前进路/素社/江南中/江南大道中/江南西/昌岗
广州-海珠-江南西	江南大道中/江南中/前进路/素社/昌岗/滨江
广州-海珠-海幢	南华西/宝岗/工业大道北/工业大道/龙凤/沙园
广州-海珠-客村	下渡路/广州大道南/新港西/赤岗/沥滘/江海
广州-海珠-滨江东	怡乐路/中大/新港/新港西/东晓/晓港
广州-海珠-官洲	华洲/琶洲/江海/赤岗/沥滘/客村
广州-海珠-晓港	凤阳/东晓/新港/瑞宝/江南大道南/昌岗
广州-海珠-新港西	下渡路/中大/滨江东/怡乐路/南洲/广州大道南
广州-海珠-下渡路	客村/新港西/广州大道南/中大/滨江东/怡乐路
广州-海珠-沙园	工业大道/宝岗/工业大道中/江南西/南石头/江南中
广州-海珠-中大	怡乐路/滨江东/新港/瑞宝/新港西/凤阳
广州-海珠-怡乐路	滨江东/中大/新港/瑞宝/晓港/东晓
广州-海珠-江南大道南	昌岗/江燕路/晓港/东晓/凤阳/江南大道中
广州-海珠-昌岗	江南大道南/江燕路/素社/江南大道中/前进路/江南西
广州-海珠-前进路	素社/江南大道中/江南中/江南西/滨江/昌岗
广州-海珠-瑞宝	凤阳/工业大道南/晓港/新港/中大/怡乐路
广州-海珠-江海	赤岗/琶洲/华洲/客村/沥滘/广州大道南
广州-海珠-龙凤	工业大道北/工业大道/南华西/海幢/宝岗/沙园
广州-海珠-素社	前进路/江南大道中/江南中/滨江/江南西/昌岗
广州-海珠-东晓	晓港/新港/昌岗/江南大道南/凤阳/素社
广州-海珠-南洲	工业大道南/瑞宝/中大/新港西/凤阳/怡乐路
广州-海珠-工业大道中	南石头/沙园/江燕路/江南西/昌岗/江南大道南
广州-海珠-南石头	工业大道中/江燕路/江南大道南/沙园/昌岗/江南西
广州-海珠-琶洲	江海/赤岗/华洲/客村/沥滘/广州大道南
广州-海珠-沥滘	广州大道南/客村/下渡路/江海/南洲/赤岗
广州-海珠-广州大道南	客村/沥滘/下渡路/新港西/南洲/赤岗
广州-海珠-新港	怡乐路/晓港/中大/凤阳/滨江东/东晓
广州-海珠-工业大道南	瑞宝/凤阳/南洲/晓港/江燕路/新港
广州-海珠-工业大道北	龙凤/南华西/工业大道/海幢/宝岗/沙园
广州-海珠-华洲	琶洲/江海/赤岗/官洲/沥滘/客村
广州-海珠-凤阳	晓港/瑞宝/新港/工业大道南/东晓/江南大道南
广州-海珠-南华西	海幢/工业大道北/龙凤/宝岗/工业大道/沙园
广州-海珠-江南大道中	江南西/江南中/前进路/素社/昌岗/滨江
广州-海珠-赤岗	江海/琶洲/客村/广州大道南/华洲/沥滘
广州-海珠-宝岗	海幢/工业大道/沙园/南华西/工业大道北/江南中
广州-海珠-江燕路	江南大道南/昌岗/南石头/晓港/工业大道中/凤阳
广州-海珠-工业大道	工业大道北/宝岗/龙凤/沙园/海幢/南华西
广州-海珠-江南中	江南大道中/江南西/前进路/素社/滨江/昌岗
广州-黄埔-黄埔区府	黄埔/大沙/文冲/红山/鱼珠/长洲
广州-黄埔-鱼珠	长洲/大沙/黄埔/黄埔区府/文冲/红山
广州-黄埔-荔联	南岗/穗东/红山/文冲/黄埔区府/黄埔
广州-黄埔-文冲	红山/黄埔区府/黄埔/大沙/穗东/鱼珠
广州-黄埔-南岗	荔联/穗东/红山/文冲/黄埔区府/黄埔
广州-黄埔-红山	文冲/黄埔区府/黄埔/大沙/穗东/鱼珠
广州-黄埔-穗东	南岗/荔联/红山/文冲/黄埔区府/黄埔
广州-黄埔-长洲	鱼珠/大沙/黄埔/黄埔区府/文冲/红山
广州-黄埔-大沙	黄埔/黄埔区府/鱼珠/文冲/红山/长洲
广州-黄埔-黄埔	大沙/黄埔区府/鱼珠/文冲/红山/长洲
深圳-龙岗-横岗	康桥/桂芳园/大芬村/可园/平湖/龙岗中心城
深圳-龙岗-大芬村	可园/桂芳园/康桥/龙珠花园/布吉/布吉关
深圳-龙岗-龙珠花园	布吉/布吉关/可园/大芬村/桂芳园/康桥
深圳-龙岗-布吉	龙珠花园/布吉关/可园/大芬村/桂芳园/康桥
深圳-龙岗-布吉关	布吉/龙珠花园/可园/大芬村/桂芳园/康桥
深圳-龙岗-南澳	葵涌/坪地/龙岗中心城/横岗/康桥/桂芳园
深圳-龙岗-桂芳园	康桥/大芬村/可园/龙珠花园/布吉/布吉关
深圳-龙岗-龙岗中心城	坪地/横岗/康桥/桂芳园/平湖/大芬村
深圳-龙岗-坂田	布吉/布吉关/龙珠花园/可园/平湖/大芬村
深圳-龙岗-葵涌	南澳/坪地/龙岗中心城/横岗/康桥/桂芳园
深圳-龙岗-坪地	龙岗中心城/横岗/葵涌/康桥/桂芳园/平湖
深圳-龙岗-康桥	桂芳园/大芬村/可园/龙珠花园/布吉/平湖
深圳-龙岗-可园	大芬村/桂芳园/龙珠花园/康桥/布吉/布吉关
深圳-龙岗-平湖	康桥/桂芳园/大芬村/可园/龙珠花园/布吉
深圳-罗湖-田贝	洪湖/翠竹/水贝/东门/独树村/文锦
深圳-罗湖-金稻田	华港新村/理想新城/独树村/草埔/水贝/田贝
深圳-罗湖-红岗花园	清水河/田心村/泥岗/笋岗/草埔/独树村
深圳-罗湖-笋岗	蔡屋围/红岗花园/田心村/清水河/泥岗/国贸
深圳-罗湖-东门	翠竹/文锦/田贝/洪湖/留医部/罗湖区委
深圳-罗湖-水库	东湖/东晓/黄贝岭/布心/留医部/罗湖区委
深圳-罗湖-文锦	留医部/罗湖区委/东门/文锦渡/田贝/翠竹
深圳-罗湖-火车站	国贸/人民南/东门/翠竹/洪湖/文锦渡
深圳-罗湖-莲塘	水库/东湖/东晓/黄贝岭/布心/罗湖区委
深圳-罗湖-东湖	水库/黄贝岭/东晓/布心/罗湖区委/留医部
深圳-罗湖-草埔	独树村/泥岗/金稻田/田心村/华港新村/清水河
深圳-罗湖-水贝	田贝/独树村/布心/洪湖/留医部/金稻田
深圳-罗湖-国贸	火车站/人民南/翠竹/东门/洪湖/蔡屋围
深圳-罗湖-华港新村	金稻田/理想新城/独树村/水贝/草埔/布心
深圳-罗湖-田心村	泥岗/红岗花园/洪湖/草埔/独树村/清水河
深圳-罗湖-洪湖	翠竹/田贝/东门/独树村/田心村/水贝
深圳-罗湖-银湖	笋岗/红岗花园/清水河/蔡屋围/田心村/泥岗
深圳-罗湖-清水河	红岗花园/泥岗/田心村/草埔/独树村/笋岗
深圳-罗湖-人民南	火车站/国贸/东门/翠竹/文锦渡/洪湖
深圳-罗湖-东晓	布心/水库/东湖/理想新城/水贝/留医部
深圳-罗湖-布心	东晓/水贝/理想新城/留医部/华港新村/文锦
深圳-罗湖-翠竹	洪湖/田贝/东门/火车站/国贸/文锦
深圳-罗湖-留医部	文锦/罗湖区委/东门/文锦渡/水贝/田贝
深圳-罗湖-罗湖区委	文锦/留医部/文锦渡/黄贝岭/东门/田贝
深圳-罗湖-文锦渡	罗湖区委/文锦/留医部/东门/黄贝岭/人民南
深圳-罗湖-独树村	草埔/金稻田/泥岗/田贝/水贝/洪湖
深圳-罗湖-黄贝岭	罗湖区委/东湖/文锦渡/留医部/文锦/水库
深圳-罗湖-泥岗	田心村/草埔/独树村/红岗花园/清水河/洪湖
深圳-罗湖-理想新城	华港新村/金稻田/布心/水贝/独树村/草埔
深圳-罗湖-蔡屋围	笋岗/国贸/火车站/人民南/田心村/红岗花园
深圳-福田-莲花一村	莲花二村/莲花三村/皇岗/福华新村/岗厦/彩田村
深圳-福田-购物公园	福田区委/新洲/石厦/中心区/莲花北村/景田
深圳-福田-莲花北村	下梅林/上梅林/彩田村/购物公园/景田/中心区
深圳-福田-中心区	购物公园/岗厦/福田区委/莲花三村/彩田村/福华新村
深圳-福田-下梅林	莲花北村/上梅林/彩田村/景田/中心区/购物公园
